ID,author,title,year,volume,number,pages,doi,ENTRYTYPE,series,abstract,search_set,container_title,author_full,author_first,title_short,container_title_short,origin
302,igb aria,antecedents consequences job satisfaction among information center employees magidigbaria tor guimaraes,,9,4,,,article,,,,j mana info syst,Igb Magid and Aria,igb,antecedents consequences job satisfaction among information center employees magidigbaria tor,jmis,302
303,meshurpe inc,empirical analysis data requirements financial forecasting neural networks steven walczak,,17,4,,,article,,,,j mana info syst,M. E Shurpe and Inc,meshurpe,empirical analysis data requirements financial forecasting neural networks steven walczak,jmis,303
304,kevin gorman andjoobin choobineh,object oriented entity relationship model,,7,3,,,article,,,,j mana info syst,Kevin Gorman and Joobin Choobineh,kevin,object oriented entity relationship model,jmis,304
306,jane,organization support systems bridging business decision processes jane fedorowicz benn konsynski,,8,4,,,article,,,,j mana info syst,Jane Fedorowicz,jane,organization support systems bridging business decision processes jane fedorowicz benn,jmis,306
307,carol v brown androbert p bostrom,effective management end user computing total organization perspective carol v brown robert p b ostrom,,6,2,,,article,,,,j mana info syst,Carol V Brown and Robert P Bostrom,carol,effective management end user computing total organization perspective carol v,jmis,307
310,eric k clemons andbruce w weber,strategic information technology investments guidelines decision making,,7,2,,,article,,,,j mana info syst,Eric K Clemons and Bruce W Weber,eric,strategic information technology investments guidelines decision making,jmis,310
311,omar a alnuaimi andlionel p robert andm maruping,"team size, dispersion, social loafing technology supported teams perspective theory moral disengagement",,27,1,,102753/mis0742_1222270109,article,,,,j mana info syst,Omar A Alnuaimi and Lionel P Robert and M. Maruping,omar,"team size, dispersion, social loafing technology supported teams perspective theory",jmis,311
312,kai,software functionality game theoretic analysis kai lung hui kar yan tam,,19,1,,,article,,,,j mana info syst,Kai Lung Hui,kai,software functionality game theoretic analysis kai lung hui kar yan,jmis,312
313,michal,relationships between job skills performance study webmasters michael r wade michael parent,,18,3,,,article,,,,j mana info syst,Michael R Wade,michal,relationships between job skills performance study webmasters michael r wade,jmis,313
314,xinxin li andlorin m hitt andz john andzhang,product reviews competition markets repeat purchase products,,27,4,,102753/mis0742_1222270401,article,,,,j mana info syst,Xinxin Li and Lorin M Hitt and Z. John and Zhang Xinxin Li,xinxin,product reviews competition markets repeat purchase products,jmis,314
316,shuang xu andsusy chan,"moderating effects task type wireless technology acceptance xiaowen fang, susy chan, jacek brzezinski,",,22,3,,,article,,,,j mana info syst,Shuang Xu and Susy Chan,shuang,"moderating effects task type wireless technology acceptance xiaowen fang, susy",jmis,316
317,katherine franceschi andronald m lee andstelios h zanakis,engaging group e learning virtual worlds,,26,1,,102753/mis0742_1222260104,article,,,,j mana info syst,Katherine Franceschi and Ronald M Lee and Stelios H Zanakis and David Hinds,katherine,engaging group e learning virtual worlds,jmis,317
318,jay f nunamaker andralph h spragu androbert o,special section structure complexity sociotechnical systems,,26,1,,102753/mis0742_1222260101,article,,,,j mana info syst,Jay F Nunamaker and Ralph H Sprague and Robert O Briggs,jay,special section structure complexity sociotechnical systems,jmis,318
320,t,determinants mobile apps success evidence app store market,,31,2,,102753/mis0742_1222310206,article,,,,j mana info syst,T. S Raghu,t,determinants mobile apps success evidence app store market,jmis,320
321,brent furneaux andmichal wade,impediments information systems replacement calculus discontinuance,,34,3,,101080/0742122220171373013,article,,,,j mana info syst,Brent Furneaux and Michael Wade,brent,impediments information systems replacement calculus discontinuance,jmis,321
322,kenneth r maccrimmon andchristian wagner,architecture information system support alternative generation,,8,3,,,article,,,,j mana info syst,Kenneth R Maccrimmon and Christian Wagner,kenneth,architecture information system support alternative generation,jmis,322
323,judee k burgoon andjoseph a bonito andjoseph a,"testing interactivity model communication processes, partner assessments, quahty collaborative work",,16,3,,,article,,,,j mana info syst,Judee K Burgoon and Joseph A Bonito and Joseph A Bonrro and Artemio Ramirez,judee,"testing interactivity model communication processes, partner assessments, quahty collaborative work",jmis,323
324,david xu andizak benbasat andronald t cenfetelli,relative effect convergence product recommendations various online sources,,37,3,,101080/0742122220201790192,article,,,,j mana info syst,David Xu and Izak Benbasat and Ronald T Cenfetelli,david,relative effect convergence product recommendations various online sources,jmis,324
325,ilan oshri andjens dibbern andjulia kotlarsky andoliver krancher,information processing view joint vendor performance multi sourcing role guardian,,36,4,,101080/0742122220191661091,article,,,,j mana info syst,Ilan Oshri and Jens Dibbern and Julia Kotlarsky and Oliver Krancher,ilan,information processing view joint vendor performance multi sourcing role guardian,jmis,325
326,robert o briggs andjay f nunamaker andjustin s,guest editors introduction contributions applied science engineering research information systems,,32,3,,101080/0742122220151094955,article,,,,j mana info syst,Robert O Briggs and Jay F Nunamaker and Justin S Giboney,robert,guest editors introduction contributions applied science engineering research information systems,jmis,326
327,mark keith andmichal goul andmark keith,service oriented methodology systems development,,30,1,,102753/mis0742_1222300107,article,,,,j mana info syst,Mark Keith and Michael Goul and Mark Keith,mark,service oriented methodology systems development,jmis,327
329,john qi dong andprasanna p karhade andarun rai,how firms make information technology investment decisions toward behavioral agency theory,,38,1,,101080/0742122220211870382,article,,,,j mana info syst,John Qi Dong and Prasanna P Karhade and Arun Rai and Sean Xin Xu,john,how firms make information technology investment decisions toward behavioral agency,jmis,329
330,ravi sen andruth c king andmichal j shaw,buyers choice online search strategy its managerial implications,,23,1,,,article,,,,j mana info syst,Ravi Sen and Ruth C King and Michael J Shaw,ravi,buyers choice online search strategy its managerial implications,jmis,330
331,,information technology competence business managers definition research model,,17,4,,,article,,,,j mana info syst,,,information technology competence business managers definition research model,jmis,331
333,martin,formal systematic specification market structures trading services,,15,2,,,article,,,,j mana info syst,Martin Reck,martin,formal systematic specification market structures trading services,jmis,333
334,t,impact ofthe ceo s participation information systems steering committees,,8,4,,,article,,,,j mana info syst,T. S Raghunathan,t,impact ofthe ceo s participation information systems steering committees,jmis,334
335,raymond,applying code inspection spreadsheet testing,,16,2,,,article,,,,j mana info syst,Raymond R Panko,raymond,applying code inspection spreadsheet testing,jmis,335
337,rex kelly andcharles a snyder andhouston h carr,risk analysis information technology,,8,1,,,article,,,,j mana info syst,Rex Kelly and Charles A Snyder and Houston H Carr Rex and Kelly Rainer and Houston H Carr,rex,risk analysis information technology,jmis,337
339,robert,special issue creating social value information,,34,4,,101080/0742122220171393302,article,,,,j mana info syst,Robert O Briggs,robert,special issue creating social value information,jmis,339
340,thompson teo shirish srivastava li jiangand srivastava,trust electronic government success empirical study,,25,3,,102753/mis0742_1222250303,article,,,,j mana info syst,Thompson S H Teo and Shirish C Srivastava and Li I Jiang and C. Srivastava,thompson,trust electronic government success empirical study,jmis,340
341,jim quan andqing hu andpaul j hart jing,information technology investments firms performance duopoly perspective,,20,3,,,article,,,,j mana info syst,"Jim "" Quan and Qing Hu and Paul J Hart Jing and Paul J Hart",jim,information technology investments firms performance duopoly perspective,jmis,341
342,robert f easley andcharles a wood andsharad barkataki,"bidding patterns, experience, avoiding winner s curse online auctions",,27,3,,102753/mis0742_1222270309,article,,,,j mana info syst,Robert F Easley and Charles A Wood and Sharad Barkataki,robert,"bidding patterns, experience, avoiding winner s curse online auctions",jmis,342
343,ramnath,examining role free product augmenting online services pricing customer retention strategies ramnath k chellappa k ravi kumar,,22,1,,,article,,,,j mana info syst,Ramnath K Chellappa,ramnath,examining role free product augmenting online services pricing customer retention,jmis,343
344,i vanp l png andchenyu wang andqiuhong wang,deterrent displacement effects information security enforcement international evidence,,25,2,,102753/mis0742_1222250206,article,,,,j mana info syst,Ivan P L Png and Chen-Yu Wang and Qiu-Hong Wang,i,deterrent displacement effects information security enforcement international evidence,jmis,344
345,,contents matching defined prototypes methodology verification books bible,,18,4,,,article,,,,j mana info syst,,,contents matching defined prototypes methodology verification books bible,jmis,345
346,rosalie ocker andstarr roxanne hiltz andmurray turoff andjerry,effects distributed group support process structuring software requirements development teams results creativity quality,,12,3,,,article,,,,j mana info syst,Rosalie Ocker and Starr Roxanne Hiltz and Murray Turoff and Jerry Fjermestad and Roxanne Starr and Hiltz,rosalie,effects distributed group support process structuring software requirements development teams,jmis,346
347,grover,"strategic alignment between business information technology knowledge based view behaviors, outcome, consequences grover s kearns rajiv sabherwal",,23,3,,102753/mis0742_1222230306,article,,,,j mana info syst,Grover S Kearns,grover,"strategic alignment between business information technology knowledge based view behaviors,",jmis,347
348,stefan werner andgraham horton andstefan werner knoll,changing perspective using cognitive model improve thinklets ideation,,28,1,,102753/mis0742_1222280104,article,,,,j mana info syst,Stefan Werner and Graham Horton and Stefan Werner Knoll,stefan,changing perspective using cognitive model improve thinklets ideation,jmis,348
349,jim,machine learning approach automated negotiation prospects electronic commerce,,13,3,,,article,,,,j mana info syst,Jim R Oliver,jim,machine learning approach automated negotiation prospects electronic commerce,jmis,349
350,rui dai andsridhar narasimhan andd j wu,buyer s efficient e sourcing structure centralize decentralize,,22,2,,,article,,,,j mana info syst,Rui Dai and Sridhar Narasimhan and D. J Wu,rui,buyer s efficient e sourcing structure centralize decentralize,jmis,350
352,tarek,investigating impacts managerial turnover succession software project performance tarekk abdel hamid,,9,2,,,article,,,,j mana info syst,Tarek K Abdhl-Hamid,tarek,investigating impacts managerial turnover succession software project performance tarekk abdel,jmis,352
353,ravi sen andajay verma andgregory r heim,impact cyberattacks malicious hackers competition software markets,,37,1,,101080/0742122220201705511,article,,,,j mana info syst,Ravi Sen and Ajay Verma and Gregory R Heim,ravi,impact cyberattacks malicious hackers competition software markets,jmis,353
354,william jack andcarol jones andraymond saunders andmcleod andjones,information media source patterns across management levels pilot study,,5,3,,,article,,,,j mana info syst,William Jack and Carol Jones and Raymond Saunders and Mcleod and Jones and Raymond Mcleod,william,information media source patterns across management levels pilot study,jmis,354
355,ashish arora andchris forman,proximity information technology outsourcing how local it services markets ashish arora chris forman,,24,2,,102753/mis0742_1222240204,article,,,,j mana info syst,Ashish Arora and Chris Forman,ashish,proximity information technology outsourcing how local it services markets ashish,jmis,355
356,stefanie steinhauser andclaudia doblinger andstefan husig,relative role digital complementary assets regulation discontinuous telemedicine innovation european hospitals,,37,4,,101080/0742122220201831778,article,,,,j mana info syst,Stefanie Steinhauser and Claudia Doblinger and Stefan Hüsig,stefanie,relative role digital complementary assets regulation discontinuous telemedicine innovation european,jmis,356
357,mario silic andpaul benjamin lowry,using design science based gamification improve organizational security training compliance,,37,1,,101080/0742122220201705512,article,,,,j mana info syst,Mario Silic and Paul Benjamin Lowry,mario,using design science based gamification improve organizational security training compliance,jmis,357
358,m arlelle anddenhengst andgertjan devreede,collaborative business engineering decade lessons field marielle den hengst gert jan de vreede,,20,4,,,article,,,,j mana info syst,M. Arlelle and Den Hengst and Gert-Jan De Vreede,m,collaborative business engineering decade lessons field marielle den hengst gert,jmis,358
359,heinztheo wagner anddaniel beimborn andtim weitzel,how social capital among information technology business units drives operational alignment it business value,,31,1,,102753/mis0742_1222310110,article,,,,j mana info syst,Heinz-Theo Wagner and Daniel Beimborn and Tim Weitzel,heinztheo,how social capital among information technology business units drives operational,jmis,359
360,eric,"special issue technology strategy electronic marketplaces eric k clemons yu iviing wang, guest editors",,17,2,,,article,,,,j mana info syst,Eric K Clemons,eric,special issue technology strategy electronic marketplaces eric k clemons yu,jmis,360
361,,determinants impacts aesthetics users 1 interaction websites,,33,1,,101080/0742122220161172443,article,,,,j mana info syst,,,determinants impacts aesthetics users 1 interaction websites,jmis,361
362,ramesh sharda andnicholas c romano andj r joyce,foundation stndy computer supported collaborative learning requiring immersive presence,,20,4,,,article,,,,j mana info syst,Ramesh Sharda and Nicholas C Romano and J. R Joyce and A. Lucca and Weiser George Scheets and Jong-Moon Chung and Catherine M Sleezer and Romano and Mark Weiser and George Schhets,ramesh,foundation stndy computer supported collaborative learning requiring immersive presence,jmis,362
363,jeeha lim andtheophanis c stratopoulos andtony s wirjanto,sustainability firm s reputation information technology capability role senior it executives,,30,1,,102753/mis0742_1222300102,article,,,,j mana info syst,Jee-Hae Lim and Theophanis C Stratopoulos and Tony S Wirjanto,jeeha,sustainability firm s reputation information technology capability role senior it,jmis,363
364,liangfei qiu andqian tang andandrew b whinston andhugh,2 formulas success social media learning network effects,,32,4,,101080/0742122220151138368,article,,,,j mana info syst,Liangfei Qiu and Qian Tang and Andrew B Whinston and Hugh Cullen,liangfei,2 formulas success social media learning network effects,jmis,364
365,billc c hardgrave andfred d davis andcynthia k,investigating determinants software developers intentions follow methodologies,,20,1,,,article,,,,j mana info syst,Billc C Hardgrave and Fred D Davis and Cynthia K Riemenschneider,billc,investigating determinants software developers intentions follow methodologies,jmis,365
366,clarence a ellis gail andl rein andsirkka l,nick experimentation selected results concerning effectiveness meeting support technology,,6,3,,,article,,,,j mana info syst,Clarence A Ellis Gail and L. Rein and Sirkka L Jarvenpaa and Clarence A Ellis and Gail L Rein and Skkka L Jarvenpaa,clarence,nick experimentation selected results concerning effectiveness meeting support technology,jmis,366
367,albert l ledhrbr andvijay sfithi andalbirt l liidiiriir,key prescriptions strategic information systems planning,,13,1,,,article,,,,j mana info syst,Albert L Ledhrbr and Vijay Sfithi and Albi-Rt L Liidiiriir and Js Profcssor and Ashland Mis and Oi,albert,key prescriptions strategic information systems planning,jmis,367
368,eric,"special section competitive strategic value information technology eric k, clemons guest editor",,7,2,,,article,,,,j mana info syst,Eric K Clemons,eric,"special section competitive strategic value information technology eric k, clemons",jmis,368
369,paul alpar andmoshe kim,microeconomic approach measurement information technology value,,7,2,,,article,,,,j mana info syst,Paul Alpar and Moshe Kim,paul,microeconomic approach measurement information technology value,jmis,369
370,amrit tiwana andbenn konsynski andn venkatraman,special issue information technology organizational governance it governance cube,,30,3,,102753/mis0742_1222300301,article,,,,j mana info syst,Amrit Tiwana and Benn Konsynski and N. Venkatraman,amrit,special issue information technology organizational governance it governance cube,jmis,370
371,yan dong andxiaowen huang andkingshuk k sinha andkefeng,collaborative demand forecasting toward design exception based forecasting mechanism,,31,2,,102753/mis0742_1222310209,article,,,,j mana info syst,Yan Dong and Xiaowen Huang and Kingshuk K Sinha and Kefeng Xu and Darla Moore and Jean Migliorino and Lt Col and Philip,yan,collaborative demand forecasting toward design exception based forecasting mechanism,jmis,371
372,boris veroy andvladimir zwass,embedding point point network expansion infrastructure information systems,,4,3,,,article,,,,j mana info syst,Boris Veroy and Vladimir Zwass,boris,embedding point point network expansion infrastructure information systems,jmis,372
374,m lynne andmarkus and quang  neo ,going concerns governance interorganizational coordination hubs,,28,4,,102753/mis0742_1222280407,article,,,,j mana info syst,"M. Lynne and Markus And Quang and "". Neo and "". Bui and M. Lynne Markus",m,going concerns governance interorganizational coordination hubs,jmis,374
375,norman a johnson andrandolph b cooper andsupport systems,understanding influence instant messaging ending concessions during negotiations,,31,4,,101080/0742122220141001285,article,,,,j mana info syst,Norman A Johnson and Randolph B Cooper and Support Systems,norman,understanding influence instant messaging ending concessions during negotiations,jmis,375
376,andrew,systems planning enterprisewide information management complex architectural approach andrew s targowski,,5,2,,,article,,,,j mana info syst,Andrew S Targowski,andrew,systems planning enterprisewide information management complex architectural approach andrew s,jmis,376
377,tingru cui andyu tong andhockhai teo andjizhen li,managing knowledge distance it enabled inter firm knowledge capabilities collaborative innovation,,37,1,,101080/0742122220191705504,article,,,,j mana info syst,Tingru Cui and Yu Tong and Hock-Hai Teo and Jizhen Li,tingru,managing knowledge distance it enabled inter firm knowledge capabilities collaborative,jmis,377
378,stuart e madnick andy richard wang,evolution towards strategic applications databases through composite information systems,,5,2,,,article,,,,j mana info syst,Stuart E Madnick and Y. Richard Wang,stuart,evolution towards strategic applications databases through composite information systems,jmis,378
379,yoris a au androbert j kauffman,what you know rational expectations information technology adoption investment,,20,2,,,article,,,,j mana info syst,Yoris A Au and Robert J Kauffman,yoris,what you know rational expectations information technology adoption investment,jmis,379
380,david gefen,what makes erp implementation relationship worthwhile linking trust mechanisms erp usefulness,,21,1,,,article,,,,j mana info syst,David Gefen and Gefen,david,what makes erp implementation relationship worthwhile linking trust mechanisms erp,jmis,380
381,una zhou andjudee k burgoon anddouglas p twitchell,comparison classification methods predicting deception computer mediated communication,,20,4,,,article,,,,j mana info syst,Una Zhou and Judee K Burgoon and Douglas P Twitchell and Tiantian Qin and Jay F Lina Nunamaker and Zhou,una,comparison classification methods predicting deception computer mediated communication,jmis,381
382,sebastian w schutz andpaul benjamin lowry anddaniel a,effectiveness abstract versus concrete fear appeals information security,,37,3,,101080/0742122220201790187,article,,,,j mana info syst,Sebastian W Schuetz and Paul Benjamin Lowry and Daniel A Pienta and Jason Bennett Thatcher,sebastian,effectiveness abstract versus concrete fear appeals information security,jmis,382
383,j christopher zimmer andraymond m henry andbrian s,determinants use relational nonrelational information sources,,24,3,,102753/mis0742_1222240310,article,,,,j mana info syst,J. Christopher Zimmer and Raymond M Henry and Brian S Butler,j,determinants use relational nonrelational information sources,jmis,383
385,zafer d ozdemir andprabuddha deand yasin ozcelik,"donor nonprofit online marketplace economic analysis effects fund raising zafer d ozdemir, kemal altinkemer, prabuddha de, yasin ozcelik",,27,2,,102753/mis0742_1222270207,article,,,,j mana info syst,Zafer D Ozdemir and Prabuddha De and Yasin Ozcelik,zafer,donor nonprofit online marketplace economic analysis effects fund raising zafer,jmis,385
386,jahangir karimi andm toni andyash p somers andgupta,impact information technology management practices customer service,,17,4,,,article,,,,j mana info syst,Jahangir Karimi and M. Toni and Yash P Somers and Gupta and Toni M Somers,jahangir,impact information technology management practices customer service,jmis,386
388,zhenhui,virtual product experience effects visual functional control products perceived diagnosticity flow electronic shopping zhenhui jiang izak benbasat,,21,3,,,article,,,,j mana info syst,Zhenhui Jiang,zhenhui,virtual product experience effects visual functional control products perceived diagnosticity,jmis,388
389,william e spangler andjerrold h may andluis g,choosing data mining methods multiple classification representational performance measurement implications decision support,,16,1,,,article,,,,j mana info syst,William E Spangler and Jerrold H May and Luis G Vargas and Willram E Spangler,william,choosing data mining methods multiple classification representational performance measurement implications,jmis,389
390,ravi sen andchandrasekar subramaniam andmatthew l nelson,determinants choice open source software license,,25,3,,102753/mis0742_1222250306,article,,,,j mana info syst,Ravi Sen and Chandrasekar Subramaniam and Matthew L Nelson,ravi,determinants choice open source software license,jmis,390
391,bruce r schatz anded friedman andscott grossman andkevin,building electronic community system bruce r schatz,,8,3,,,article,,,,j mana info syst,Bruce R Schatz and Ed Friedman and Scott Grossman and Kevin Hudson and Andrey Yeatls Powell and Edgley Mark and John Sulston,bruce,building electronic community system bruce r schatz,jmis,391
393,rkelly hugh watson,keys executive information system success,,12,2,,,article,,,,j mana info syst,R. Kelly and Hugh J Watson,rkelly,keys executive information system success,jmis,393
394,hsing k cheng andronald r sims andhildy teegen,purchase pirate software empirical study,,13,4,,,article,,,,j mana info syst,Hsing K Cheng and Ronald R Sims and Hildy Teegen and Ronald R Sims Is Floyd and Dewey Gottwald,hsing,purchase pirate software empirical study,jmis,394
395,a dawang andminseok pang andpaul a pavlou,cure poison identity verification posting fake news social media,,38,4,,101080/0742122220211990615,article,,,,j mana info syst,Ada Wang and Min-Seok Pang and Paul A Pavlou,a,cure poison identity verification posting fake news social media,jmis,395
396,jingjun david andizak xu andronald t benbasat anddavid,2 stage model generating product advice proposing testing complementarity principle,,34,3,,101080/0742122220171373011,article,,,,j mana info syst,Jingjun David and Izak Xu and Ronald T Benbasat and David Jingjun Cenfetelli and Xu,jingjun,2 stage model generating product advice proposing testing complementarity principle,jmis,396
397,,papers special section cognitive perspectives information systems that opens this issue journal management information systems unified common idea its,,31,4,,101080/0742122220141001252,article,,,,j mana info syst,,,papers special section cognitive perspectives information systems that opens this,jmis,397
398,jim sheffield andr brent gallupe andpaul gray andjay,using group support systems improve new zealand economy part 2 followup results,,11,3,,,article,,,,j mana info syst,Jim Sheffield and R. Brent Gallupe and Paul Gray and Jay Nunamaker and Marvin Mannheim,jim,using group support systems improve new zealand economy part 2,jmis,398
399,jaiyeol son andizak benbasat andminnesota professor benbasat,organizational buyers adoption use b2b electronic marketplaces efficiency legitimacy oriented perspectives jai yeol son izak benbasat,,24,1,,102753/mis0742_1222240102,article,,,,j mana info syst,Jai-Yeol Son and Izak Benbasat and Minnesota Professor Benbasat,jaiyeol,organizational buyers adoption use b2b electronic marketplaces efficiency legitimacy oriented,jmis,399
400,jerry fjermestad andstarr roxafne hiltz andi cj,assessment group support systems experimental research methodology results,,15,3,,,article,,,,j mana info syst,Jerry Fjermestad and Starr Roxa>fne Hiltz and I. 00 Cj,jerry,assessment group support systems experimental research methodology results,jmis,400
401,ali r montazemi andshouhong wang,effects modes information presentation decision making review meta analysis,,5,3,,,article,,,,j mana info syst,Ali R Montazemi and Shouhong Wang,ali,effects modes information presentation decision making review meta analysis,jmis,401
402,malcolm c munro andsid l huff andgary moore,expansion control end user computing,,4,3,,,article,,,,j mana info syst,Malcolm C Munro and Sid L Huff and Gary Moore,malcolm,expansion control end user computing,jmis,402
403,karl,pricing mechanism digital content distribution over computer networks karl reiner lang roumen vragov,,22,2,,,article,,,,j mana info syst,Karl Reiner Lang,karl,pricing mechanism digital content distribution over computer networks karl reiner,jmis,403
404,robert l leitheiser androbert l leminiser,mis skills 1990s survey mis managers perceptions,,9,1,,,article,,,,j mana info syst,Robert L Leitheiser and Robert L Leminiser,robert,mis skills 1990s survey mis managers perceptions,jmis,404
405,harold,diagnosing human threats information technology implementation missing factor systems analysis illustrated case study harold g levine don rossmoore,,10,2,,,article,,,,j mana info syst,Harold G Levine,harold,diagnosing human threats information technology implementation missing factor systems analysis,jmis,405
406,gpremkumar william king,empirical assessment information systems planning role information systems organizations,,9,2,,,article,,,,j mana info syst,G. Premkumar and William R King,gpremkumar,empirical assessment information systems planning role information systems organizations,jmis,406
407,charles e paddock andneil e swanson,open versus closed minds effect dogmatism analyst s problemsolving behavior,,3,3,,,article,,,,j mana info syst,Charles E Paddock and Neil E Swanson,charles,open versus closed minds effect dogmatism analyst s problemsolving behavior,jmis,407
408,douglas smith andmarius a janson,"integration computer graphics statistical procedures decision support systems l, douglas smith marius janson",,3,2,,,article,,,,j mana info syst,Douglas Smith and Marius A Janson,douglas,"integration computer graphics statistical procedures decision support systems l, douglas",jmis,408
409,stefan henningsson andwilliam j kettinger,understanding information systems integration deficiencies mergers acquisitions configurational perspective,,33,4,,101080/0742122220161267516,article,,,,j mana info syst,Stefan Henningsson and William J Kettinger,stefan,understanding information systems integration deficiencies mergers acquisitions configurational perspective,jmis,409
410,richard t watson andgigi g kelly androbert d,key issues information systems management international perspective,,13,4,,,article,,,,j mana info syst,Richard T Watson and Gigi G Kelly and Robert D Galliers and Jambs C Brancheau and Gigl G Kelly and James C Branchfau and Australia Estonia and Hong Konc,richard,key issues information systems management international perspective,jmis,410
411,bill c hardgrave andrick l wilson andken eastman,toward contingency model selecting information system prototyping strategy,,16,2,,,article,,,,j mana info syst,Bill C Hardgrave and Rick L Wilson and Ken Eastman,bill,toward contingency model selecting information system prototyping strategy,jmis,411
413,dominik molitor andmartin spann andanindya ghose andphilipp reichhart,effectiveness location based advertising impact interface design,,37,2,,101080/0742122220201759922,article,,,,j mana info syst,Dominik Molitor and Martin Spann and Anindya Ghose and Philipp Reichhart,dominik,effectiveness location based advertising impact interface design,jmis,413
414,eun,"emotion it investment decision making real options perspective intertwining cognition regret eun hee park, balasubramaniam ramesh, lan cao",,33,3,,101080/0742122220161243893,article,,,,j mana info syst,Eun Hee Park,eun,emotion it investment decision making real options perspective intertwining cognition,jmis,414
415,justin,special issue information systems deception detection,,33,2,,101080/0742122220161205928,article,,,,j mana info syst,Justin S Giboney,justin,special issue information systems deception detection,jmis,415
416,henri barki andsuzanne rivard andjean talbot,toward assessment software development risk,,10,2,,,article,,,,j mana info syst,Henri Barki and Suzanne Rivard and Jean Talbot,henri,toward assessment software development risk,jmis,416
417,ananth chiravuri andderek nazareth andananth ramamurthy andchiravuri,cognitive conflict consensus generation virtual teams during knowledge capture comparative effectiveness techniques,,28,1,,102753/mis0742_1222280110,article,,,,j mana info syst,Ananth Chiravuri and Derek Nazareth and Ananth Ramamurthy and Chiravuri,ananth,cognitive conflict consensus generation virtual teams during knowledge capture comparative,jmis,417
418,tobias brandt anddirk neumann,chasing lemmings modeling it induced misperceptions about strategic situation reason flash crashes,,31,4,,101080/0742122220141001258,article,,,,j mana info syst,Tobias Brandt and Dirk Neumann,tobias,chasing lemmings modeling it induced misperceptions about strategic situation reason,jmis,418
419,alan r dennis andlingyao yuan andxuan feng anderic,digital nudging numeric semantic priming e commerce,,37,1,,101080/0742122220191705505,article,,,,j mana info syst,Alan R Dennis and Lingyao Yuan and Xuan Feng and Eric Webb and Christine J Hsieh,alan,digital nudging numeric semantic priming e commerce,jmis,419
420,gen li andjing wang andhong kong,threshold effects backer motivations reward based crowdfunding,,36,2,,101080/0742122220191599499,article,,,,j mana info syst,Gen Li and Jing Wang and Hong Kong,gen,threshold effects backer motivations reward based crowdfunding,jmis,420
421,juhanl iivari andrudy hirschheim and andheinz k klein,dynamic framework classifying information systems development methodologies approaches,,17,3,,,article,,,,j mana info syst,Juhanl Iivari and Rudy Hirschheim And and Heinz K Klein and Juhani Ilvari and Rudy Hirschheim,juhanl,dynamic framework classifying information systems development methodologies approaches,jmis,421
422,bruce,next generation trading futures markets comparison open outcry order matching systems,,16,2,,,article,,,,j mana info syst,Bruce W Weber,bruce,next generation trading futures markets comparison open outcry order matching,jmis,422
423,clay posey andtom l roberts andpaul benjamin lowry,impact organizational commitment insiders motivation protect organizational information assets,,32,4,,101080/0742122220151138374,article,,,,j mana info syst,Clay Posey and Tom L Roberts and Paul Benjamin Lowry,clay,impact organizational commitment insiders motivation protect organizational information assets,jmis,423
424,albert,improvements database concurrency control locking,,4,2,,,article,,,,j mana info syst,Albert Croker,albert,improvements database concurrency control locking,jmis,424
425,alan r dennis andkelly m hilmer andnolan j,information exchange use gss verbal group decision making effects minority influence,,14,3,,,article,,,,j mana info syst,Alan R Dennis and Kelly M Hilmer and Nolan J Taylor,alan,information exchange use gss verbal group decision making effects minority,jmis,425
427,robert,impact parallel neural computing managerial decision making robert trippi efraim turban,,6,3,,,article,,,,j mana info syst,Robert R Trippi,robert,impact parallel neural computing managerial decision making robert trippi efraim,jmis,427
428,lingyun qiu andizak benbasat,evaluating anthropomorphic product recommendation agents social relationship perspective designing information systems,,25,4,,102753/mis0742_1222250405,article,,,,j mana info syst,Lingyun Qiu and Izak Benbasat,lingyun,evaluating anthropomorphic product recommendation agents social relationship perspective designing information,jmis,428
429,mark e bergen androbert j kaufeman anddongwon lee,beyond hype frictionless markets evidence heterogeneity price rigidity internet,,22,2,,,article,,,,j mana info syst,Mark E Bergen and Robert J Kaufeman and Dongwon Lee and Robert J Kauffman,mark,beyond hype frictionless markets evidence heterogeneity price rigidity internet,jmis,429
430,kirk dean fiedler andvarun grover andjames t c,empirically derived taxonomy information technology structure its relationship organizational structure,,13,1,,,article,,,,j mana info syst,Kirk Dean Fiedler and Varun Grover and James T C Teng,kirk,empirically derived taxonomy information technology structure its relationship organizational structure,jmis,430
431,michal j hine andmtchal goul,"design, development, validation knowledge based organizational learning support system",,15,2,,,article,,,,j mana info syst,Michael J Hine and Mtchael Goul,michal,"design, development, validation knowledge based organizational learning support system",jmis,431
432,gwendolyn l kolfschoten andfred niederman androbert o briggs,facilitation roles responsibilities sustained collaboration support organizations,,28,4,,102753/mis0742_1222280406,article,,,,j mana info syst,Gwendolyn L Kolfschoten and Fred Niederman and Robert O Briggs and Gert-Jan De Vreede,gwendolyn,facilitation roles responsibilities sustained collaboration support organizations,jmis,432
433,jun he andwilliam r king,role user participation information systems development implications meta analysis,,25,1,,102753/mis0742_1222250111,article,,,,j mana info syst,Jun He and William R King,jun,role user participation information systems development implications meta analysis,jmis,433
